Unnamed: 0,id,atm_group,address,address_rus,lat,long,target
3316,6760,5478,"D. 44, UL. KUIBYSHEVA     EKATERINBURG","улица Куйбышева, 44, Екатеринбург, Свердловская область, Россия, 620026",56.827611,60.616043,-0.05736688704
3317,6761,5478,"D. 44, UL. KUIBYSHEVA     EKATERINBURG","улица Куйбышева, 44, Екатеринбург, Свердловская область, Россия, 620026",56.827611,60.616043,-0.0717898774
3318,6782,5478,"D. 45, PR-KT LENINA       CHELYABINSK ","проспект Ленина, 45, Челябинск, Россия, 454091",55.160278,61.410234,-0.03604811569
3319,6784,5478,"D. 32, PR-KT LENINA       CHEBOXARY G ","проспект Ленина, 32, Чебоксары, Чувашская Республика, Россия, 428000",56.122756,47.253118,-0.07850789846
3320,6785,5478,"D. 32, PR-KT LENINA       CHEBOXARY G ","проспект Ленина, 32, Чебоксары, Чувашская Республика, Россия, 428000",56.122756,47.253118,-0.09956998843
3321,6804,5478,"D. 42, UL. SUVOROVA       KHABAROVSK G","улица Суворова, 42, Хабаровск, Россия, 680051",48.391976,135.109853,-0.04892149045
3322,6806,5478,"D. 42, UL. SUVOROVA       KHABAROVSK G","улица Суворова, 42, Хабаровск, Россия, 680051",48.391976,135.109853,-0.06040989358
3323,6809,5478,"D. 149B, UL. MICHURINSKAY TAMBOV G    ","улица Лаврова, 149, Мичуринск, Тамбовская область, Россия",52.902376,40.477197,-0.02224667474
3324,6814,5478,"D. 1, KV-L 7-I            SHELEKHOV G ","7-й квартал, 1, Шелехов, Иркутская область, Россия",52.211572,104.091978,-0.0354842317
3325,6815,5478,"D. 1, KV-L 7-I            SHELEKHOV G ","7-й квартал, 1, Шелехов, Иркутская область, Россия",52.211572,104.091978,-0.02810946113
3326,6827,5478,"D. 14/7, PL. SUHAREVSKAYA MOSKVA G    ","Малая Сухаревская площадь, 12, Москва, Россия, 127051",55.772335,37.631505,-0.03492172535
3327,6845,5478,"D. 12, UL. GAGARINA       NAKHODKA G  ","улица Гагарина, 12, Находка, Приморский край, Россия",42.791925,132.864612,-0.04024320358
3328,6847,5478,"D. 55S, UL. PARTIZANSKAYA TALMENKA RP ","Партизанская улица, 55С, рабочий посёлок Тальменка, Тальменский район, Алтайский край, Россия, 658030",53.816601,83.560919,-0.07204602356
3329,6848,5478,"D. 47A, UL. LENINA        SYKTYVKAR G ","улица Ленина, 47А, Сыктывкар, Республика Коми, Россия",61.670355,50.836686,-0.07135636106
3330,6858,5478,"D. 3, PL. LENINA          ARTEM G     ","площадь Ленина, 3, Артём, Приморский край, Россия",43.354902,132.180878,0.03473874621
3331,6873,5478,"D. 151, UL. LENINA        CHEREPOVETS ","улица Ленина, 151, Череповец, Вологодская область, Россия, 162610",59.12911,37.887786,-0.08926923339
3332,6891,5478,"D. 47, UL. LENINA         NACHALOVO S ","улица Ленина, 47, село Началово, Приволжский район, Астраханская область, Россия",46.338917,48.201227,-0.1007612386
3333,6894,5478,"D. 28, UL. RADISHEVA      KURSK G     ","улица Радищева, 28, Курск, Россия, 305000",51.734545,36.189323,-0.06742594026
3334,6898,5478,"D. 21/1, UL. LENINA       STARYY OSKOL","улица Ленина, 21/1, Старый Оскол, Белгородская область, Россия, 309514",51.295552,37.836689,-0.1217370168
3335,6899,5478,"D. 21/1, UL. LENINA       STARYY OSKOL","улица Ленина, 21/1, Старый Оскол, Белгородская область, Россия, 309514",51.295552,37.836689,-0.1070708459
3336,6903,5478,"D. 50, UL. TERESHKOVOI    ULAN-UDE G  ","улица Терешковой, 50, Улан-Удэ, Республика Бурятия, Россия",51.809769,107.616204,-0.1268712632
3337,6918,5478,"D. 21/1, UL. LENINA       STARYY OSKOL","улица Ленина, 21/1, Старый Оскол, Белгородская область, Россия, 309514",51.295552,37.836689,-0.09177771464
3338,6943,5478,"D. 11, UL. STALEVAROV     CHELYABINSK ","улица Сталеваров, 11, Челябинск, Россия, 454017",55.25989,61.403281,-0.04743610406
3339,6944,5478,"D. 11, UL. STALEVAROV     CHELYABINSK ","улица Сталеваров, 11, Челябинск, Россия, 454017",55.25989,61.403281,-0.05335703413
3340,6945,5478,"D. 11, UL. STALEVAROV     CHELYABINSK ","улица Сталеваров, 11, Челябинск, Россия, 454017",55.25989,61.403281,-0.04128109913
3341,6952,5478,"D. 94, UL. SADOVAYA BOL'S SARATOV G   ","Большая Садовая улица, 94, Саратов, Россия, 410054",51.528441,45.982945,-0.01541885409
3342,6953,5478,"D. 94, UL. SADOVAYA BOL'S SARATOV G   ","Большая Садовая улица, 94, Саратов, Россия, 410054",51.528441,45.982945,-0.01391784628
3343,6954,5478,"D. 94, UL. SADOVAYA BOL'S SARATOV G   ","Большая Садовая улица, 94, Саратов, Россия, 410054",51.528441,45.982945,-0.03513663527
3344,6955,5478,"D. 94, UL. SADOVAYA BOL'S SARATOV G   ","Большая Садовая улица, 94, Саратов, Россия, 410054",51.528441,45.982945,-0.03460564816
3345,6986,5478,"D. 42, MKR. V             TROITSK G   ","микрорайон В, 42, Троицк, Москва, Россия",55.486265,37.305273,-0.1207827735
3346,6988,5478,"VLAD. 8, UL. SHKOL'NAYA   ELEKTROUGLI ","Школьная улица, 8, Электроугли, Богородский городской округ, Московская область, Россия, 142455",55.715707,38.213955,-0.05245485387
3347,6991,5478,"D. 23, B-R SHKOL'NYI      CHERNOGOLOVK","Школьный бульвар, 23, Черноголовка, Московская область, Россия, 142432",56.012224,38.370971,-0.09721995987
3348,7002,5478,"D. 65, UL. NAGOVICYNA     MOZHGA G    ","улица Наговицына, 65, Можга, Удмуртская Республика, Россия, 427790",56.443404,52.212007,-0.08734596731
3349,7007,5478,"D. 67-A, UL. LUNACHARSKOG TULA G      ","улица Луначарского, 67А, Тула, Россия, 300044",54.209923,37.597028,-0.05292045573
3350,7012,5478,"D. 1, UL. SEVERNAYA       OREKHOVO-ZUE","Северная улица, 1, Орехово-Зуево, Московская область, Россия",55.817537,38.988923,-0.006856028651
3351,7019,5478,"D. 37, UL. LENINA         VYAZMA G    ","улица Ленина, 37, Вязьма, Смоленская область, Россия, 215110",55.212318,34.298899,-0.1068106402
3352,7021,5478,"D. 49, UL. DRUZHININA     NIZHNIY TAGI","улица Дружинина, 49, Нижний Тагил, Свердловская область, Россия, 622049",57.882114,59.947966,-0.1040134594
3353,7025,5478,"D. 9 B, UL. MAKARENKO     TULA G      ","улица Макаренко, 9, Тула, Россия, 300039",54.166843,37.5675,-0.0856515034
3354,7043,5478,"D. 8, UL. ZVEZDNAYA       BALASHIKHA G","Звёздная улица, 8, Балашиха, Московская область, Россия, 143909",55.825487,37.955456,-0.04984466883
3355,7053,5478,"D. 16, PR-KT DZERZHINSKOG NOVOSIBIRSK ","проспект Дзержинского, 16, Новосибирск, Россия, 630015",55.051128,82.96698,-0.08272215737
3356,7054,5478,"D. 120, UL. HUDAIBERDINA  STERLITAMAK ","улица Худайбердина, 120, Стерлитамак, Республика Башкортостан, Россия, 453116",53.628998,55.941255,-0.04654264114
3357,7056,5478,"D. 13B, UL. 9 MAYA        RYBINSK G   ","улица 9 Мая, 13, Рыбинск, Ярославская область, Россия, 152907",58.051479,38.784933,-0.1029697731
3358,7058,5478,"D. 47, PR-KT TOLBUHINA    YAROSLAVL G ","проспект Толбухина, 47, Ярославль, Россия, 150014",57.630631,39.858025,-0.1297278808
3359,7095,5478,"D. 63, UL. KOMSOMOL'SKAYA MOSKALENKI R","Школьная улица, 63, посёлок городского типа Москаленки, Москаленский район, Омская область, Россия, 646070",54.940924,71.937932,0.02831290608
3360,7122,5478,"D. 11, UL. NIKOLAEVSKII P YUZHNYY GORO","Николаевский проспект, 11, жилой район Южный Город - 1, Волжский район, Самарская область, Россия",53.117076,50.158727,-0.05297317981
3361,7129,5478,"D. 6, LIT. A, PL. PRIVOKZ MURINO P    ","улица Павла Фёдоровича Гаевского, 6А, Видное, Ленинский район, Московская область, Россия, 142703",55.553895,37.71194,0.02670596024
3362,7143,5478,"D. 50 B, UL. PERMYAKOVA   TYUMEN G    ","улица Пермякова, 50, Тюмень, Россия, 625016",57.119317,65.578938,0.003239746397
3363,7145,5478,"D. 10, LIT. A, UL. BABUSH SANKT-PETERB",,,,-0.01817049747
3364,7148,5478,"D. 74, UL. SOVETSKAYA 2-Y TAGANROG G  ","2-я Советская улица, 74, Таганрог, Ростовская область, Россия, 347916",47.229421,38.876687,-0.08165906411
3365,7149,5478,"D. 58, LIT. A, SH. GOSTIL PETERGOF G  ",,,,-0.07149732895
3366,7166,5478,"D. 4, UL. PETRISHEVA      DZERZHINSK G","улица Петрищева, 4, Дзержинск, Нижегородская область, Россия, 606029",56.235716,43.432098,-0.06720882077
3367,7174,5478,"D. 9, UL. SHEREMET'EVSKAY RYAZAN G    ",,,,-0.06916926956
3368,7184,5478,"D. 15, UL. SERYSHEVA      KHABAROVSK G","улица Серышева, 15, Хабаровск, Россия, 680038",48.484374,135.059125,0.01884201009
3369,7195,5478,"1-V, UL. KALININA         DARASUN PGT ","улица Калинина, 5, поселок городского типа Дарасун, Карымский район, Забайкальский край, Россия",51.668964,113.981235,0.0003324510002
3370,7196,5478,"D. 9V, UL. LADOZHSKAYA    KIROVSK G   ","Ладожская улица, 9, Кировск, Ленинградская область, Россия, 187342",59.883444,31.001085,0.01781062516
3371,7202,5478,"D. 77, UL. PROLETARSKAYA  MAGADAN G   ","Пролетарская улица, 77, Магадан, Россия, 685030",59.550128,150.839901,-0.05169012779
3372,7204,5478,"D. 41, UL. CIMMERVAL'DA   DANILOV G   ","улица Циммервальда, 41, Данилов, Ярославская область, Россия, 152071",58.187999,40.177906,-0.006741917345
3373,7208,5478,"D. 30 B, UL. ENTUZIASTOV  BARNAUL G   ","улица Энтузиастов, 30, Барнаул, Алтайский край, Россия, 656065",53.357266,83.66701,-0.03818775099
3374,7209,5478,"D. 55, SH. ZAVODSKOE      SAMARA G    ","Заводское шоссе, 55, Самара, Россия, 443052",53.211698,50.290555,-0.1294407896
3375,7227,5478,"D. 19, UL. RODONITOVAYA   EKATERINBURG","Родонитовая улица, 19, микрорайон Ботанический, Чкаловский район, Екатеринбург, Свердловская область, Россия",56.792799,60.623283,-0.04923967575
3376,7233,5478,"D. 6, SH. MOSKOVSKOE      VLADIMIR G  ","Московское шоссе, 6, Владимир, Россия, 600022",56.112749,40.327736,-0.05753935538
3377,7258,5478,"D. 27, PR-KT POBEDY       PENZA G     ","проспект Победы, 27, Пенза, Россия, 440011",53.21682,44.982114,-0.04222732508
3378,7261,5478,"D. 1, PR-KT HIMIKOV       ENGELS G    ","проспект Химиков, 1, Энгельс, Саратовская область, Россия",51.467785,46.157793,-0.1039958921
3379,7279,5478,"D. 69, UL. NIKOLAYA VASIL PSKOV G     ","улица Николая Васильева, 69, исторический район Любятово, Псков, Россия, 180014",57.823386,28.397615,-0.02579716099
3380,7295,5478,"D. 5A, UL. MIRA           TSENTRALNYY ","улица Мира, 5А, Балашиха, Московская область, Россия, 143904",55.803889,37.93245,-0.121761716
3381,7315,5478,"D. 10, UL. UKRAINSKAYA    YUZHNO-SAKHA","Украинская улица, 10, Южно-Сахалинск, Сахалинская область, Россия, 693012",46.98672,142.74988,0.0005617614304
3382,7318,5478,"D. 24, UL. SIBIRSKAYA     ANGARSK G   ","Сибирская улица, 24, Ангарск, Иркутская область, Россия, 665806",52.554374,103.882365,-0.08005965095
3383,7326,5478,"D. 36, UL. SOVETSKAYA     CHERNOGORSK ","Советская улица, 36, Черногорск, Республика Хакасия, Россия, 655162",53.822437,91.293977,-0.1067550506
3384,7327,5478,"D. 53A, UL. OKTYABR'SKAYA ASKIZ RP    ","Октябрьская улица, 53А, поселок городского типа Аскиз, Аскизский район, Республика Хакасия, Россия",53.134632,90.438511,-0.128701676
3385,7333,5478,"D. 1, PER. BANNYI         ELEKTROUGLI ","Банный переулок, 1, Электроугли, Богородский городской округ, Московская область, Россия, 142455",55.726761,38.20472,-0.01383070171
3386,7337,5478,"D. 5A, UL. SAH'YANOVOI    ULAN-UDE G  ","улица Сахьяновой, 5А, Улан-Удэ, Республика Бурятия, Россия, 670047",51.816083,107.625825,-0.02984382879
3387,7342,5478,"D. 14, UL. TAVATUISKAYA   EKATERINBURG","Таватуйская улица, 14, Екатеринбург, Свердловская область, Россия, 620141",56.871148,60.53815,-0.08329735359
3388,7344,5478,"D. 16, UL. LENINA         SHUYA G     ","улица Ленина, 16, Шуя, Ивановская область, Россия, 155900",56.853626,41.380328,0.02707445811
3389,7352,5478,"D. 13, UL. ELIZAROVYH     TOMSK G     ","улица Елизаровых, 13, Томск, Россия, 634012",56.456299,84.980141,0.01587643672
3390,7364,5478,"D. 59/2, UL. VASIL'EVA    BIYSK G     ","улица имени Героя Советского Союза Васильева, 59/2, Бийск, Алтайский край, Россия",52.509096,85.146437,0.005517195271
3391,7367,5478,"D. 66, UL. ZALESNAYA      KAZAN G     ","Залесная улица, 66, Казань, Республика Татарстан, Россия, 420076",55.850403,48.895103,-0.03225442574
3392,7383,5478,"D. 92G, PR-KT FRUNZE      TOMSK G     ","проспект Фрунзе, 92, Томск, Россия, 634061",56.476816,84.971598,0.01267942853
3393,7388,5478,"D. 2, PR-KT SOVETSKII     KALININGRAD ","Советский проспект, 2, Калининград, Россия, 236022",54.72138,20.500031,-0.04929187217
3394,7391,5478,"D. 60, UL. CVILLINGA      CHELYABINSK ","улица Цвиллинга, 60, Челябинск, Россия, 454091",55.149532,61.411133,-0.1144874615
3395,7394,5478,"D. 42B, UL. DOKUCHAEVA    PERM G      ","улица Докучаева, 42, Пермь, Россия, 614031",58.035935,56.143232,-0.06707033784
3396,7400,5478,"D. 100, UL. PUSHKARSKAYA  PERM G      ","Пушкарская улица, 100, Пермь, Россия, 614051",58.001786,56.299889,-0.06038708061
3397,7410,5478,"D. 4, UL. BLAGOVESHENSKAY VOLOGDA G   ",,,,-0.07870205935
3398,7415,5478,"D. 8, UL. GASHEKA         OMSK G      ","улица Ярослава Гашека, 8, микрорайон Московка-2, Омск, Россия",54.90894,73.451576,-0.04083524381
3399,7431,5478,"D. 88, UL. AMURSKAYA      VLADIVOSTOK ","Амурская улица, 88, Владивосток, Приморский край, Россия, 690002",43.135276,131.904852,-0.0408300211
3400,7433,5478,"D. 2A, FRANCEVA           USSURIYSK G ","улица Александра Францева, 2А, Уссурийск, Приморский край, Россия, 692527",43.789477,131.977571,0.0132038787
3401,7445,5478,"D. 40, UL. FONTANNAYA     VLADIVOSTOK ","Фонтанная улица, 40, Владивосток, Приморский край, Россия, 690091",43.118984,131.889644,-0.07464925729
3402,7450,5478,"D. 24, PR-KT 50 LET OKTYA SYZRAN G    ","проспект 50 лет Октября, 24, Сызрань, Самарская область, Россия, 446028",53.124015,48.410417,-0.008758956724
3403,7451,5478,"D. 7, UL. ZHELEZNODOROZHN CHELYABINSK ","Железнодорожная улица, 7, Челябинск, Россия, 454904",55.138207,61.414151,-0.07917974481
3404,7455,5478,"D. 20, UL. KIROVA         OMSK G      ","улица Кирова, 20, Омск, Россия, 644041",54.942485,73.423422,0.000696041365
3405,7456,5478,"D. 3, UL. SOVETSKAYA      KALACHINSK G","Советская улица, 3, Калачинск, Омская область, Россия, 646900",55.051912,74.58251,-0.01876537265
3406,7461,5478,"D. 21 A, UL. TRUDA        OMSK G      ","улица Труда, 21А, Омск, Россия, 644121",54.933057,73.373916,-0.03494271006
3407,7472,5478,"D. 24, UL. KOMSOMOL'SKAYA KIROV G     ",,,,0.05065786554
3408,7520,5478,"D. 273, UL. UDMURTSKAYA   IZHEVSK G   ","Удмуртская улица, 273, Ижевск, Удмуртская Республика, Россия, 426011",56.878896,53.222072,-0.04034141074
3409,7522,5478,"D. 82, UL. CHERNYSHEVSKOG UFA G       ",,,,-0.1253406257
3410,7530,5478,"D. 17, UL. VOKZAL'NAYA    EROFEY PAVLO","улица Ленина, село Павло-Куракино, Городищенский район, Пензенская область, Россия",53.210161,45.798027,-0.115332167
3411,7532,5478,"D. 57, UL. ABAKANSKAYA    MINUSINSK G ","Абаканская улица, 57, Минусинск, Красноярский край, Россия, 662610",53.689726,91.665161,0.04887905911
3412,7544,5478,"D. 239, UL. SOVETSKAYA    SHAKHTY G   ","Майская улица, Шахты, Ростовская область, Россия",47.696242,40.10463,-0.0735609573
3413,7547,5478,"KORP. 1, MKR. 1-I         SHIMANOVSK G","1-й микрорайон, 5, Шимановск, Амурская область, Россия",51.991679,127.696416,-0.03371430113
3414,7562,5478,"D. 40, PR-KT POBEDY       KALININGRAD ","проспект Победы, 40, Калининград, Россия, 236010",54.714744,20.458331,-0.09958612421
3415,7575,5478,"D. 100, UL. TERNOVSKOGO   PENZA G     ","улица Терновского, 100А, Пенза, Россия, 440068",53.148368,45.01863,-0.08850703559
3416,7578,5478,"D. 12A, PR-KT LENINA      SAMARA G    ","проспект Ленина, 12А, Самара, Россия, 443110",53.209125,50.136979,-0.07101026304
3417,7582,5478,"D. 16A, UL. BIBLIOTECHNAY VOLGOGRAD G ","Библиотечная улица, 16А, Волгоград, Россия, 400064",48.766831,44.541823,-0.06064621462
3418,7587,5478,"D. 58, UL. LENINGRADSKAYA KHABAROVSK G","Ленинградская улица, 58, Хабаровск, Россия, 680021",48.496609,135.07277,0.02834058738
3419,7594,5478,"D. 95-B, UL. TOREZA       NOVOKUZNETSK","улица Тореза, 95, Новокузнецк, Кемеровская область, Россия, 654059",53.819588,87.15807,-0.002538584442
3420,7595,5478,"D. 3B, UL. 64 ARMII       VOLGOGRAD G ","улица 64-й Армии, 2, Волгоград, Россия, 400059",48.599839,44.421969,-0.08243111936
3421,7601,5478,"D. 14, MKR. 3-I           BELOVO G    ","микрорайон Совхозный, Белово, Кемеровская область, Россия",54.441209,86.283471,-0.009027656821
3422,7624,5478,"D. 28, UL. VOROSHILOVA    KHABAROVSK G","улица Ворошилова, 28, микрорайон Южный, Хабаровск, Россия",48.393543,135.11332,-0.0320378289
3423,7627,5478,"D. 4, MKR. CARSKII        CHITA G     ","микрорайон Царский, 4, Чита, Забайкальский край, Россия",52.075137,113.480199,-0.03155703265
3424,7637,5478,"D. 107, UL. GAGARINA      ATKARSK G   ","улица Гагарина, 107, Аткарск, Саратовская область, Россия, 412420",51.869372,44.995005,-0.01427102616
3425,7645,5478,"D. 2, UL. RYABOVA         RTISHCHEVO G","улица Рябова, 2, Ртищево, Саратовская область, Россия, 412034",52.259578,43.796131,-0.0776377283
3426,7647,5478,"D. 48, UL. KARLA MARKSA   BALASHOV G  ","улица Карла Маркса, 48, Балашов, Саратовская область, Россия, 412315",51.542397,43.15221,-0.04880267038
3427,7654,5478,"D. 29, KORP. 6, UL. DIKOP KOMSOMOLSK-N","улица Дикопольцева, 29/6, Комсомольск-на-Амуре, Хабаровский край, Россия, 681035",50.544337,136.963032,0.09510878878
3428,7657,5478,"D. 190, UL. LENINA        DYATKOVO G  ","улица Ленина, 190, Дятьково, Брянская область, Россия, 242603",53.603093,34.333871,-0.04862039799
3429,7663,5478,"D. 1D, UL. SPORTIVNAYA    TYNDA G     ","Спортивная улица, 7, Тында, Амурская область, Россия",55.147556,124.728292,-0.00638759647
3430,7671,5478,"D. 10, UL. PRIVOKZAL'NAYA MURTYGIT P  ","Привокзальная улица, 4, рабочий посёлок Сазоново, Чагодощенский район, Вологодская область, Россия, 162430",59.096375,35.212019,-0.01622007305
3431,7673,5478,"D. 12, B-R GORSHKOVA      RUZAEVKA G  ","бульвар Горшкова, 12, Рузаевка, Республика Мордовия, Россия, 431449",54.077095,44.960833,-0.1008107818
3432,7675,5478,"D. 10, UL. MOSKOVSKAYA    SARATOV G   ","Московская улица, 10, Саратов, Россия, 410031",51.529136,46.053238,-0.0468114174
3433,7677,5478,"D. 1, UL. ASTRAHANSKAYA   SARATOV G   ","Астраханская улица, 1, Саратов, Россия, 410004",51.525443,45.994228,-0.0791143473
3434,7680,5478,"17, UL. VYATSKAYA         SREDNYAYA AK","Вятская улица, 17, рабочий посёлок Средняя Ахтуба, Среднеахтубинский район, Волгоградская область, Россия, 404143",48.713952,44.860248,-0.1161242463
3435,7683,5478,"D. 26, UL. KARLA MARKSA   BEZENCHUK PG","Старая Басманная улица, 26, Москва, Россия, 105066",55.767271,37.668246,-0.1404462302
3436,7687,5478,"D. 5, UL. PARIZHSKOI KOMM SLYUDYANKA G","улица Парижской Коммуны, 5, Слюдянка, Иркутская область, Россия, 665904",51.65521,103.717075,-0.1243446357
3437,7701,5478,"D. 22, UL. PRIVOKZAL'NAYA TYUMEN G    ","Привокзальная улица, 22, Тюмень, Россия, 625000",57.145983,65.522506,-0.09450091259
3438,7707,5478,"D. 2B, UL. MIRA           TYUMEN G    ","улица Мира, 2, Тюмень, Россия",57.141993,65.525174,-0.01411758315
3439,7712,5478,"D. 30, UL. MOKROVA        ULAN-UDE G  ","улица Мокрова, 30, Улан-Удэ, Республика Бурятия, Россия, 670042",51.804151,107.653933,0.02733044068
3440,7713,5478,"D. 50, UL. TERESHKOVOI    ULAN-UDE G  ","улица Терешковой, 50, Улан-Удэ, Республика Бурятия, Россия",51.809769,107.616204,-0.08755049661
3441,7717,5478,"D. 72, PR-KT STROITELEI   ULAN-UDE G  ","проспект Строителей, 72, Улан-Удэ, Республика Бурятия, Россия, 670042",51.812225,107.652226,-0.03385571272
3442,7720,5478,"D. 7A, UL. BOTANICHESKAYA ULAN-UDE G  ","Ботаническая улица, 7А, Улан-Удэ, Республика Бурятия, Россия, 670045",51.842689,107.63505,-0.06514428096
3443,7721,5478,"D. 26 A, UL. SADOVAYA     ZIMA G      ","Садовая улица, 26, Зима, Иркутская область, Россия, 665383",53.92924,102.063349,-0.09368762793
3444,7731,5478,"D. 161, UL. RUKAVISHNIKOV KYAKHTA G   ","улица Калинина, 161, город Кяхта, Республика Бурятия, Россия, 671840",50.363145,106.45806,-0.08920308552
3445,7734,5478,"D. 56A, UL. IM CHERNYSHEV SARATOV G   ","улица имени В.П. Чкалова, 56, Саратов, Россия",51.590342,45.98723,-0.04442416517
3446,7750,5478,"D. 2, UL. PROMYSHLENNAYA  MICHURINSK G","Промышленная улица, 2, Мичуринск, Тамбовская область, Россия",52.895298,40.465223,0.03864970233
3447,7756,5478,"D. 241, UL. LENINA        BARYSHEVO S ","улица Ленина, 243, село Барышево, Новосибирский район, Новосибирская область, Россия, 630554",54.968954,83.199357,-0.08292099635
3448,7760,5478,"D. 43A, UL. OKTYABR'SKAYA VORONEZH G  ","Октябрьская улица, 45, Воронеж, Россия",51.553066,39.074415,-0.06767893816
3449,7762,5478,"D. 26A, UL. SHIROKAYA     NOVOSIBIRSK ","Широкая улица, 26А, Новосибирск, Россия, 630108",54.994966,82.854619,-0.05349005644
3450,7793,5478,"D. 20, UL. METALLURGOV    NIZHNIY TAGI","улица Металлургов, 20, Нижний Тагил, Свердловская область, Россия, 622005",57.939733,60.013426,-0.1257657562
3451,7796,5478,"D. 107, UL. VATUTINA      NOVOSIBIRSK ","улица Ватутина, 107, Новосибирск, Россия, 630024",54.96408,82.936069,-0.04328951885
3452,7799,5478,"D. 15, KORP. 1, UL. POLZU NOVOSIBIRSK ","15-й квартал, Тверской район, Центральный административный округ, Москва, Россия",55.753139,37.62413,0.09429741722
3453,7803,5478,"D. 1, UL. CHELNOKOVA      IRKUTSK G   ","улица Челнокова, 1, Иркутск, Россия, 664005",52.284365,104.25831,-0.08156763867
3454,7814,5478,"D. 25, UL. KOMAROVA       SVOBODNYY G ","улица Комарова, 25, Свободный, Амурская область, Россия, 676455",51.348968,128.150424,-0.005317741961
3455,7817,5478,"D. 41, KV-L DOS (BOL'SHOI KHABAROVSK G","квартал ДОС, 41, Хабаровск, Россия",48.469884,135.11906,0.04390493482
3456,7818,5478,"D. 58, UL. LENINGRADSKAYA KHABAROVSK G","Ленинградская улица, 58, Хабаровск, Россия, 680021",48.496609,135.07277,0.0326959571
3457,7835,5478,"D. 41, UL. RUDNAYA        NORILSK G   ","Рудная улица, 39, Норильск, Красноярский край, Россия, 663333",69.491912,88.409073,0.06548229447
3458,7839,5478,"D. 189A, UL. ASTRAHANSKAY TAMBOV G    ","Астраханская улица, 189А, Тамбов, Россия, 392005",52.675552,41.465308,-0.001748489166
3459,7854,5478,"D. 7, B-R CENTRAL'NYI     OREKHOVO-ZUE","Центральный бульвар, 7, Орехово-Зуево, Московская область, Россия, 142600",55.8027,38.977011,0.011411796
3460,7855,5478,"D. 7, B-R CENTRAL'NYI     OREKHOVO-ZUE","Центральный бульвар, 7, Орехово-Зуево, Московская область, Россия, 142600",55.8027,38.977011,0.01135239084
3461,7858,5478,"D. 8, PL. SOVETSKAYA      KOLOMNA G   ","Советская площадь, 8, Коломна, Московская область, Россия, 140407",55.095765,38.763886,0.04020969952
3462,7872,5478,"D. 45A, UL. PARKOVAYA     GLAZOV G    ","Парковая улица, 45А, Глазов, Удмуртская Республика, Россия, 427622",58.14168,52.653241,-0.1140808492
3463,7877,5478,"D. 18, UL. POPOVA         BELGOROD G  ","улица Попова, 18, Белгород, Россия, 308009",50.594825,36.588399,0.0004909484669
3464,7881,5478,"D. 5, UL. OKTYABR'SKOI RE TUAPSE G    ",,,,-0.01175192993
3465,7885,5478,"D. 3, UL. OKTYABR'SKAYA   YAKUTSK G   ","Октябрьская улица, 3, Якутск, Республика Саха (Якутия), Россия, 677027",62.025069,129.724327,0.05255987504
3466,7886,5478,"D. 3, UL. OKTYABR'SKAYA   YAKUTSK G   ","Октябрьская улица, 3, Якутск, Республика Саха (Якутия), Россия, 677027",62.025069,129.724327,0.05359674954
3467,7892,5478,"D. 18, UL. POPOVA         BELGOROD G  ","улица Попова, 18, Белгород, Россия, 308009",50.594825,36.588399,0.00547857591
3468,7899,5478,"D. 5, UL. OKTYABR'SKOI RE TUAPSE G    ",,,,-0.05523033393
3469,7900,5478,"12, UL. LENINA            ANZHERO-SUJE","улица Ленина, 12, Советский территориальный округ, муниципальное образование Город Тула, Тульская область, Россия",54.199132,37.60717,-0.02311650788
3470,7901,5478,"12, UL. LENINA            ANZHERO-SUJE","улица Ленина, 12, Советский территориальный округ, муниципальное образование Город Тула, Тульская область, Россия",54.199132,37.60717,-0.032981494
3471,7904,5478,"D. 3, UL. OKTYABR'SKAYA   YAKUTSK G   ","Октябрьская улица, 3, Якутск, Республика Саха (Якутия), Россия, 677027",62.025069,129.724327,0.01362040336
3472,7909,5478,"D. 4, UL. KOLOSOVAYA      VOLGOGRAD G ","Колосовая улица, 4, Волгоград, Россия, 400021",48.592587,44.421637,-0.06206355418
3473,7913,5478,"D. 15, UL. KIM U CHENA    KHABAROVSK G","улица Ким Ю Чена, 15, Хабаровск, Россия, 680000",48.482654,135.068198,0.003203884493
3474,7914,5478,"D. 15, UL. KIM U CHENA    KHABAROVSK G","улица Ким Ю Чена, 15, Хабаровск, Россия, 680000",48.482654,135.068198,-0.03054207549
3475,7918,5478,"D. 19, PR-KT KURAKO       NOVOKUZNETSK","проспект Курако, 19, Новокузнецк, Кемеровская область, Россия, 654079",53.749721,87.111349,-0.08880795308
3476,7929,5478,"D. 17, UL. DZERZHINSKOGO  TYUMEN G    ","улица Дзержинского, 17, Тюмень, Россия, 625000",57.157949,65.539817,-0.06102965182
3477,7930,5478,"D. 17, UL. DZERZHINSKOGO  TYUMEN G    ","улица Дзержинского, 17, Тюмень, Россия, 625000",57.157949,65.539817,-0.03292761999
3478,7936,5478,"71, UL. KOMMUNISTICHESKAY STERLITAMAK ","Коммунистическая улица, 71, Стерлитамак, Республика Башкортостан, Россия",53.621997,55.908556,0.02454723339
3479,7937,5478,"71, UL. KOMMUNISTICHESKAY STERLITAMAK ","Коммунистическая улица, 71, Стерлитамак, Республика Башкортостан, Россия",53.621997,55.908556,-0.02930947289
