,id,atm_group,address,address_rus,lat,long,target,population,schools_nearby,supermarket_nearby,mall_nearby,bar_nearby,cafe_nearby,restaurant_nearby,food_nearby,police_nearby,post_office_nearby,place_of_worship_nearby,university_nearby,cinema_nearby,casino_nearby,nightclub_nearby,atm_nearby
2692,578.0,1942,9-2 1905-GODA STR.        MOSCOW,"улица 1905 года, 9с2, Москва, Россия, 123022",55.764283,37.560278,0.01943476179,"13104177,00",3,3,0,2,22,9,33,1,4,3,0,0,0,1,0.0
2693,584.0,1942,32 MOZHAYSKOE H/W.        MOSCOW,"Можайское шоссе, 32, Москва, Россия, 121354",55.719622,37.418506,0.05985028999,"13104177,00",8,5,2,1,3,0,4,0,3,0,0,0,0,0,4.0
2694,590.0,1942,7-1 TVERSKAYA ZASTAVA     MOSCOW,"площадь Тверская Застава, 7с1, Москва, Россия, 125047",55.776375,37.581757,0.01276347235,"13104177,00",3,7,0,17,46,37,100,2,2,2,2,0,0,0,21.0
2695,595.0,1942,6 KAZAKHSKAYA STR.        VOLGOGRAD,"Казахская улица, 6, Волгоград, Россия, 400002",48.67695,44.457525,-0.1130048585,"1004524,00",1,2,0,1,1,0,2,0,0,0,0,0,0,0,1.0
2696,647.0,1942,32 1-Y TVERSKAY-YAMSKAYA  MOSCOW,"1-я Тверская-Ямская улица, 1/3с2, Москва, Россия, 125047",55.770051,37.595061,0.04481339033,"13104177,00",3,6,0,20,43,29,92,0,5,2,2,0,0,3,10.0
2697,662.0,1942,3 BAGRATIONOVSKIY WAY.    MOSCOW,"Багратионовский проезд, 3, Москва, Россия, 121087",55.744992,37.510152,-0.004016403643,"13104177,00",0,1,2,1,14,5,20,1,1,0,0,1,0,0,2.0
2698,663.0,1942,3 BAGRATIONOVSKIY WAY.    MOSCOW,"Багратионовский проезд, 3, Москва, Россия, 121087",55.744992,37.510152,0.08314003267,"13104177,00",0,1,2,1,14,5,20,1,1,0,0,1,0,0,2.0
2699,664.0,1942,3 BAGRATIONOVSKIY WAY.    MOSCOW,"Багратионовский проезд, 3, Москва, Россия, 121087",55.744992,37.510152,0.05895561319,"13104177,00",0,1,2,1,14,5,20,1,1,0,0,1,0,0,2.0
2700,692.0,1942,18/3 ANDROPOVA ST.        MOSKVA,"квартал 18/1, 5, сельское поселение Никоновское, Раменский район, Московская область, Россия",55.343092,38.207945,0.0007783227139,"13104177,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2701,704.0,1942,12-2 ENTUZIASTOV SH       MOSCOW,"шоссе Энтузиастов, 12к2, Москва, 111024",55.748084,37.705009,0.03731827095,"13104177,00",4,5,1,0,10,8,18,0,2,0,0,1,0,0,8.0
2702,736.0,1942,21-2 B.ORDYNKA STR.       MOSCOW,"улица Малая Ордынка, 21, Москва, Россия",55.736392,37.62634,0.06830344301,"13104177,00",3,4,0,7,29,14,50,2,2,14,5,0,0,1,13.0
2703,918.0,1942,7 NOSOVIKHINSKOE H.W.     REUTOV,"Носовихинское шоссе, 7, Реутов, Московская область, 143965",55.745559,37.859066,0.07018148084,"13104177,00",4,6,6,3,18,4,25,2,0,0,0,0,0,0,10.0
2704,921.0,1942,10 LUGANSKAYA ST.         MOSKVA,"Луганская улица, 10, Москва, Россия, 115516",55.622324,37.667662,0.04925916316,"13104177,00",2,7,2,1,2,0,3,1,0,1,0,0,0,0,3.0
2705,922.0,1942,10 LUGANSKAYA STR.        MOSKVA,"Луганская улица, 10, Москва, Россия, 115516",55.622324,37.667662,0.0486237939,"13104177,00",2,7,2,1,2,0,3,1,0,1,0,0,0,0,3.0
2706,923.0,1942,10 LUGANSKAYA STR.        MOSKVA,"Луганская улица, 10, Москва, Россия, 115516",55.622324,37.667662,0.05860314582,"13104177,00",2,7,2,1,2,0,3,1,0,1,0,0,0,0,3.0
2707,927.0,1942,1 NOVINKI STR.            MOSKVA,"улица Новинки, 1, Москва, Россия, 115470",55.677671,37.666225,0.07000086153,"13104177,00",3,7,3,0,11,5,16,0,3,0,0,0,0,0,8.0
2708,928.0,1942,1 NOVINKI STR.            MOSKVA,"улица Новинки, 1, Москва, Россия, 115470",55.677671,37.666225,0.05616738298,"13104177,00",3,7,3,0,11,5,16,0,3,0,0,0,0,0,8.0
2709,931.0,1942,6 PRESNENSKAYA NAB        MOSKVA,"Пресненская набережная, 6с2, Москва, Россия, 123317",55.748143,37.540488,0.1757567399,"13104177,00",1,6,1,4,53,41,98,2,2,1,0,2,0,0,10.0
2710,932.0,1942,55/1 DUBINISKAYA ST.      MOSKVA,"55-й квартал, Жуковский, Московская область, Россия",55.589458,38.121887,-0.1139318414,"13104177,00",3,1,0,0,9,1,10,0,0,0,0,1,0,0,0.0
2711,940.0,1942,5 1-Y POKROVSKIY PASS.    KOTELNIKI,"1-й Покровский проезд, 5, Котельники, Московская область, Россия, 140055",55.653299,37.844217,0.09457044514,"13104177,00",0,1,1,0,7,2,9,0,0,0,0,0,0,0,8.0
2712,947.0,1942,62А LENINGRADSKIY AV.     MOSCOW,"Ленинградский проспект, 62А, Москва, 125167",55.802032,37.532328,0.04916462883,"13104177,00",5,6,1,2,23,3,28,1,3,0,4,0,0,1,8.0
2713,951.0,1942,2A 41-KM.MKAD             MOSCOW,"МКАД, 55-й километр, 2А, Москва, Россия",55.717163,37.38216,0.04221320385,"13104177,00",0,1,1,0,1,10,11,0,1,1,0,1,0,0,3.0
2714,958.0,1942,2 KIEVSKOGO VOKZALA SQ.   MOSCOW,"площадь Киевского Вокзала, 2, Москва, Россия, 121059",55.744632,37.566072,0.07030710998,"13104177,00",4,4,1,1,22,26,49,0,3,0,0,1,0,0,9.0
2715,959.0,1942,38B LENINA STR.           KRASNOGORSK,"улица Ленина, 38, Красногорск, Московская область, Россия, 143409",55.833602,37.297727,0.06413731769,"13104177,00",4,10,1,1,5,3,9,1,2,1,0,0,0,1,9.0
2716,960.0,1942,38B LENINA STR.           KRASNOGORSK,"улица Ленина, 38, Красногорск, Московская область, Россия, 143409",55.833602,37.297727,0.05703032637,"13104177,00",4,10,1,1,5,3,9,1,2,1,0,0,0,1,9.0
2717,961.0,1942,38B LENINA STR.           KRASNOGORSK,"улица Ленина, 38, Красногорск, Московская область, Россия, 143409",55.833602,37.297727,0.04801093567,"13104177,00",4,10,1,1,5,3,9,1,2,1,0,0,0,1,9.0
2718,962.0,1942,38B LENINA STR.           KRASNOGORSK,"улица Ленина, 38, Красногорск, Московская область, Россия, 143409",55.833602,37.297727,0.04449981758,"13104177,00",4,10,1,1,5,3,9,1,2,1,0,0,0,1,9.0
2719,964.0,1942,5 SUSCHEVSKIY VAL         MOSCOW,"улица Сущёвский Вал, 5, Москва, Россия, 127018",55.794806,37.592455,-0.06742594026,"13104177,00",2,1,8,0,24,2,26,1,1,1,0,0,0,0,10.0
2720,968.0,1942,9 OSENNIY BLVD.           MOSCOW,"Осенний бульвар, 9, Москва, Россия, 121609",55.75825,37.406792,0.02709572002,"13104177,00",4,6,4,2,6,12,20,0,2,2,0,0,0,0,2.0
2721,969.0,1942,9 OSENNIY BLVD.           MOSCOW,"Осенний бульвар, 9, Москва, Россия, 121609",55.75825,37.406792,0.03728332148,"13104177,00",4,6,4,2,6,12,20,0,2,2,0,0,0,0,2.0
2722,970.0,1942,9 OSENNIY BLVD.           MOSCOW,"Осенний бульвар, 9, Москва, Россия, 121609",55.75825,37.406792,0.05255813681,"13104177,00",4,6,4,2,6,12,20,0,2,2,0,0,0,0,2.0
2723,972.0,1942,9 OSENNIY BLVD.           MOSCOW,"Осенний бульвар, 9, Москва, Россия, 121609",55.75825,37.406792,0.01332586341,"13104177,00",4,6,4,2,6,12,20,0,2,2,0,0,0,0,2.0
2724,1021.0,1942,14-16/11 STR 1 ZEVLYANOY  MOSCOW,"Московский международный деловой центр Москва-Сити, Пресненский район, Центральный административный округ, Москва, Россия",55.74975,37.542581,-0.02154957736,"13104177,00",1,5,1,4,44,32,80,1,2,1,0,2,0,0,10.0
2725,1097.0,1942,14A NOVOKOSINSKAYA STR.   MOSCOW,"Новокосинская улица, 14А, Москва, Россия, 111672",55.737796,37.857036,0.02277467025,"13104177,00",6,7,5,0,2,1,3,1,0,1,0,0,0,0,2.0
2726,1234.0,1942,6 VALOVAYA STR.           MOSCOW,"Валовая улица, 6, Москва, Россия, 115054",55.731075,37.633985,0.0009495208967,"13104177,00",2,5,1,10,42,20,72,1,4,5,3,1,0,2,22.0
2727,1243.0,1942,6 VALOVAYA STR.           MOSCOW,"Валовая улица, 6, Москва, Россия, 115054",55.731075,37.633985,0.02704042099,"13104178,00",2,5,1,10,42,20,72,1,4,5,3,1,0,2,22.0
2728,1253.0,1942,6 VALOVAYA STR.           MOSCOW,"Валовая улица, 6, Москва, Россия, 115054",55.731075,37.633985,0.01020670358,"13104179,00",2,5,1,10,42,20,72,1,4,5,3,1,0,2,22.0
2729,1294.0,1942,26A MIRA STR.             MYTISCHI,"улица Мира, 26А, Мытищи, Московская область, Россия, 141008",55.916613,37.7267,-0.01633741041,"255429,00",4,8,0,2,3,3,8,1,0,0,0,0,0,0,2.0
2730,1375.0,1942,41-1 MARSHALA ZHUKOVA STR MOSCOW,"проспект Маршала Жукова, 41к1, Москва, Россия, 123423",55.775464,37.469844,0.06652623646,"13104177,00",3,3,1,1,3,4,8,1,0,0,0,0,0,0,1.0
2731,1625.0,1942,12 KAZANSKOE H/W.         NIZHNIY NOVG,"Казанское шоссе, 12, Нижний Новгород, Россия, 603087",56.283525,44.088766,0.03655927613,"1204274,00",0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2732,1682.0,1942,1 KULTURY AVE.            SANKT-PETERB,"проспект Культуры, 1, Санкт-Петербург, Россия, 195274",60.033701,30.367755,0.04367351917,"5600044,00",0,3,1,0,6,2,8,0,0,1,0,1,0,0,9.0
2733,1719.0,1942,63 50-LET VLKSM STR.      TYUMEN,"улица 50 лет ВЛКСМ, 63, Тюмень, Россия, 625026",57.13369,65.561403,0.009075321017,"847488,00",1,0,4,0,2,1,3,0,0,0,0,1,0,0,4.0
2734,1747.0,1942,107 TURGENEVA STR.        KRASNODAR,"улица Тургенева, 107, Фестивальный микрорайон, Краснодар, Россия, 350049",45.052086,38.958766,0.01790877101,"1138654,00",1,5,0,1,5,3,9,2,2,0,0,0,0,0,5.0
2735,1748.0,1942,107 LITER A TURGENEVA     KRASNODAR,"улица Тургенева, 107, Фестивальный микрорайон, Краснодар, Россия, 350049",45.052086,38.958766,0.05001114834,"1138654,00",1,5,0,1,5,3,9,2,2,0,0,0,0,0,5.0
2736,1749.0,1942,107 LITER A TURGENEVA     KRASNODAR,"улица Тургенева, 107, Фестивальный микрорайон, Краснодар, Россия, 350049",45.052086,38.958766,0.04202628837,"1138654,00",1,5,0,1,5,3,9,2,2,0,0,0,0,0,5.0
2737,1750.0,1942,82 YAMASHEVA STR          KAZAN,"проспект Ямашева, 82, Казань, Республика Татарстан, Россия, 420126",55.82759,49.145536,0.04789129637,"1314685,00",4,10,3,0,8,1,9,1,1,0,0,0,0,0,10.0
2738,1751.0,1942,84 PROSVESCHENIYA AV.     S.-PETERBURG,"проспект Просвещения, 84к1, Санкт-Петербург, Россия, 195267",60.037104,30.414297,-0.0005950230857,"5600044,00",3,8,2,3,7,3,13,1,4,0,0,1,0,0,38.0
2739,1752.0,1942,84 PROSVESCHENIYA AV.     S.-PETERBURG,"проспект Просвещения, 84к1, Санкт-Петербург, Россия, 195267",60.037104,30.414297,0.0184268827,"5600044,00",3,8,2,3,7,3,13,1,4,0,0,1,0,0,38.0
2740,1754.0,1942,84 PROSVESCHENIYA AV.     S.-PETERBURG,"проспект Просвещения, 84к1, Санкт-Петербург, Россия, 195267",60.037104,30.414297,0.002098061959,"5600044,00",3,8,2,3,7,3,13,1,4,0,0,1,0,0,38.0
2741,1755.0,1942,2G VYSOTNAYA STR.         KRASNOYARSK,"Высотная улица, 2, Красноярск, Россия, 660062",56.024783,92.784506,0.02576369461,"1196913,00",1,3,1,0,2,0,2,1,2,0,0,0,0,0,7.0
2742,1756.0,1942,2G VYSOTNAYA STR.         KRASNOYARSK,"Высотная улица, 2, Красноярск, Россия, 660062",56.024783,92.784506,0.01067500083,"1196913,00",1,3,1,0,2,0,2,1,2,0,0,0,0,0,7.0
2743,1757.0,1942,2G VYSOTNAYA STR.         KRASNOYARSK,"Высотная улица, 2, Красноярск, Россия, 660062",56.024783,92.784506,0.03088827785,"1196913,00",1,3,1,0,2,0,2,1,2,0,0,0,0,0,7.0
2744,1764.0,1942,39 KIROVA                 NOVOKUZNETSK,"улица Кирова, 39, Новокузнецк, Кемеровская область, Россия, 654007",53.757862,87.131408,-0.08176210995,"537480,00",5,3,2,1,5,3,9,0,1,1,5,0,0,1,0.0
2745,1766.0,1942,19 FOKINA STR.            VLADIVOSTOK,"улица Адмирала Фокина, 19, Владивосток, Приморский край, Россия, 690091",43.117517,131.883778,0.02025085472,"603519,00",4,4,14,32,74,29,135,4,3,2,3,2,0,0,24.0
2746,1767.0,1942,19 FOKINA STR.            VLADIVOSTOK,"улица Адмирала Фокина, 19, Владивосток, Приморский край, Россия, 690091",43.117517,131.883778,0.03618927798,"603519,00",4,4,14,32,74,29,135,4,3,2,3,2,0,0,24.0
2747,1770.0,1942,8A REVOLYUTSII HIGHWAY    SANKT-PETERB,"шоссе Революции, 8, Санкт-Петербург, Россия, 195027",59.959719,30.414045,0.03402286214,"5600044,00",3,10,1,0,7,3,10,3,2,0,0,0,0,0,12.0
2748,1783.0,1942,41 KARLA MARKSA STR.      KHABAROVSK,"улица Карла Маркса, 41, Хабаровск, Россия, 680000",48.482744,135.073534,-0.07243741143,"617441,00",4,4,1,0,7,0,7,1,2,0,2,0,0,0,5.0
2749,1784.0,1942,61 BELINSKOGO STR.        N.NOVGOROD,"улица Белинского, 61, Нижний Новгород, Россия, 603105",56.316614,44.018769,0.09764552454,"1204274,00",4,7,0,1,6,4,11,1,2,2,0,0,0,0,5.0
2750,1790.0,1942,19 FOKINA STR.            VLADIVOSTOK,"улица Адмирала Фокина, 19, Владивосток, Приморский край, Россия, 690091",43.117517,131.883778,0.01005752725,"603519,00",4,4,14,32,74,29,135,4,3,2,3,2,0,0,24.0
2751,1795.0,1942,27D ENGELSA AV.           SANKT-PETERB,"проспект Энгельса, 27, Санкт-Петербург, Россия, 194156",60.005324,30.328022,-0.02250316399,"5600044,00",1,6,1,1,1,1,3,2,3,0,0,0,0,1,3.0
2752,1808.0,1942,26 SEMENOVSKAYA STR.      VLADIVOSTOK,"Семёновская улица, 26, Владивосток, Приморский край, Россия, 690033",43.117958,131.885691,0.0007383737239,"603519,00",4,4,14,30,73,31,134,3,4,2,3,1,0,0,29.0
2753,1809.0,1942,26 SEMENOVSKAYA STR.      VLADIVOSTOK,"Семёновская улица, 26, Владивосток, Приморский край, Россия, 690033",43.117958,131.885691,0.02509057553,"603519,00",4,4,14,30,73,31,134,3,4,2,3,1,0,0,29.0
2754,1835.0,1942,22 MOSKOVSKAYA            SOCHI,"Московская улица, 22, микрорайон Центральный, Сочи, Краснодарский край, Россия",43.594496,39.723044,0.01478756743,"466078,00",4,5,4,4,41,12,57,1,4,0,0,0,0,0,9.0
2755,1842.0,1942,17 STANISLAVSKOGO         NOVOSIBIRSK,"улица Станиславского, 17, Новосибирск, Россия, 630054",54.981577,82.872433,0.01338674879,"1635338,00",4,1,0,0,5,1,6,1,3,0,0,0,0,0,3.0
2756,1857.0,1942,52 LENINA AVE             MURMANSK,"проспект Ленина, 52, Мурманск, Россия, 183038",68.960736,33.070848,-0.07262940503,"266734,00",3,7,2,6,20,4,30,6,1,0,3,1,0,2,6.0
2757,1860.0,1942,16 ENTUZIASTOV            NABEREZHNYE,"бульвар Энтузиастов, 16, 2-й комплекс, Набережные Челны, Республика Татарстан, Россия",55.744901,52.421314,-0.04152398687,"532472,00",2,11,12,1,13,2,16,4,1,2,2,0,0,0,11.0
2758,1864.0,1942,251B PAVLOVSKIY TRAKT     BARNAUL,"Павловский тракт, 251, Барнаул, Алтайский край, Россия",53.343226,83.67965,0.01844361842,"630877,00",3,3,4,0,2,0,2,1,2,0,0,1,0,0,4.0
2759,1878.0,1942,1/34 TRAKTOROSTROITELEY A CHEBOKSARY,"проспект Тракторостроителей, 1/34, Чебоксары, Чувашская Республика, Россия, 428027",56.098793,47.285116,-0.007667411394,"437711,00",3,6,1,4,7,0,11,2,1,1,1,0,0,2,3.0
2760,1890.0,1942,45 PISKUNOVA STR.         NIZHNIY NOVG,"улица Пискунова, 45, Нижний Новгород, Россия",56.326148,44.014134,0.08561519133,"1204274,00",7,2,1,4,20,19,43,0,0,3,11,0,0,1,11.0
2761,1891.0,1942,45 PISKUNOVA STR.         NIZHNIY NOVG,"улица Пискунова, 45, Нижний Новгород, Россия",56.326148,44.014134,0.05146378411,"1204274,00",7,2,1,4,20,19,43,0,0,3,11,0,0,1,11.0
2762,744.0,1942,75 R.ZORGE STR.           KAZAN,"улица Рихарда Зорге, 75, Казань, Республика Татарстан, Россия, 420110",55.74829,49.213026,-0.02032700302,"1314685,00",3,10,2,1,11,1,13,1,3,0,0,0,0,0,25.0
2763,746.0,1942,23 MICHURINA STR          NOVOSIBIRSK,"улица Мичурина, 23, Новосибирск, Россия, 630091",55.041333,82.920996,-0.01218399219,"1635338,00",3,1,2,4,14,3,21,1,4,0,0,1,0,0,11.0
2764,749.0,1942,73 MOSKOVSKAYA STR.       PENZA,"Московская улица, 73, Пенза, Россия, 440000",53.19481,45.017678,0.07822618693,"488919,00",1,12,12,8,33,10,51,0,2,1,0,0,0,2,13.0
2765,750.0,1942,73 MOSKOVSKAYA STR.       PENZA,"Московская улица, 73, Пенза, Россия, 440000",53.19481,45.017678,0.03070480377,"488919,00",1,12,12,8,33,10,51,0,2,1,0,0,0,2,13.0
2766,764.0,1942,4/3/13 20-LINIYA ST       ROSTOV-ON-DO,"20-я линия, СНТ Бархатная Роща, посёлок подсобного хозяйства Воскресенское, Москва, Россия",55.518143,37.452687,0.02428164948,"1153040,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2767,765.0,1942,13/3 70LET OKTYABRY       OMSK,"улица 70 лет Октября, 13/3, Омск, Россия, 644074",54.982544,73.316999,0.09483008507,"1110836,00",2,4,4,1,5,2,8,1,3,0,0,0,0,0,13.0
2768,766.0,1942,13/3 70LET OKTYABRY       OMSK,"улица 70 лет Октября, 13/3, Омск, Россия, 644074",54.982544,73.316999,0.09555985726,"1110836,00",2,4,4,1,5,2,8,1,3,0,0,0,0,0,13.0
2769,774.0,1942,39 Lenin Stк. CHERNYAKHOVSK KALININGRAD,"улица Ленина, 39, Черняховск, Калининградская область, 238150",54.631719,21.818999,0.001570933804,"490449,00",3,4,0,0,2,0,2,0,0,2,0,0,0,0,0.0
2770,785.0,1942,20 KRASNIH-PARTIZAN       USOLIE-SIBIR,"проспект Красных Партизан, 20, Усолье-Сибирское, Иркутская область, Россия, 665460",52.733119,103.657948,0.007344244507,"74762,00",0,5,9,5,1,2,8,1,1,1,0,1,0,0,0.0
2771,787.0,1942,58B KRASNOARMEYSKIY       BARNAUL,"Красноармейский проспект, 58, Барнаул, Алтайский край, Россия, 656049",53.338129,83.774889,0.04584289591,"630877,00",6,8,6,6,12,8,26,1,2,0,2,0,0,2,4.0
2772,788.0,1942,91 KARLA MARKSA           KHABAROVSK,"улица Карла Маркса, 91, Хабаровск, Россия, 680009",48.497492,135.097932,0.06689844283,"617441,00",2,3,2,0,3,1,4,0,1,1,1,1,0,0,2.0
2773,796.0,1942,51 K.MARKSA STR.          CHEBOKSARY,"улица Карла Маркса, 51, Чебоксары, Чувашская Республика, Россия",56.133332,47.246883,0.013510146,"437711,00",2,4,2,2,12,1,15,2,1,0,1,1,0,1,9.0
2774,797.0,1942,51 K.MARKSA STR.          CHEBOKSARY,"улица Карла Маркса, 51, Чебоксары, Чувашская Республика, Россия",56.133332,47.246883,0.0339197849,"437711,00",2,4,2,2,12,1,15,2,1,0,1,1,0,1,9.0
2775,798.0,1942,51 K.MARKSA STR.          CHEBOKSARY,"улица Карла Маркса, 51, Чебоксары, Чувашская Республика, Россия",56.133332,47.246883,-0.02845833327,"437711,00",2,4,2,2,12,1,15,2,1,0,1,1,0,1,9.0
2776,811.0,1942,20 BAUMANA STR.           KEMEROVO,"улица Баумана, 20, Кемерово, Россия, 650040",55.317445,86.095525,0.08927074096,"553076,00",2,1,2,0,0,0,0,2,1,0,0,0,0,0,0.0
2777,827.0,1942,134 SELEZNEVA STR         KRASNODAR,"улица Селезнёва, 134, Краснодар, Россия, 350075",45.023163,39.042345,-0.01217796671,"1138654,00",2,3,0,0,0,1,1,0,1,3,0,0,0,0,3.0
2778,834.0,1942,46 PR. REVOLYUTSII        VORONEZH,"проспект Революции, 46, Воронеж, Россия, 394036",51.667021,39.205884,0.0199656183,"1051995,00",10,0,1,11,27,19,57,3,1,1,4,3,0,4,12.0
2779,850.0,1942,58B KRASNOARMEYSKIY       BARNAUL,"Красноармейский проспект, 58, Барнаул, Алтайский край, Россия, 656049",53.338129,83.774889,0.03039180574,"630877,00",6,8,6,6,12,8,26,1,2,0,2,0,0,2,4.0
2780,851.0,1942,58B KRASNOARMEYSKIY       BARNAUL,"Красноармейский проспект, 58, Барнаул, Алтайский край, Россия, 656049",53.338129,83.774889,0.03422222732,"630877,00",6,8,6,6,12,8,26,1,2,0,2,0,0,2,4.0
2781,852.0,1942,1 B.KHELNITSKOGO ST       IRKUTSK,"улица Богдана Хмельницкого, 1Б, Иркутск, Россия, 664003",52.283412,104.287487,0.06303390522,"603695,00",2,2,5,16,39,17,72,1,2,1,3,1,0,0,7.0
2782,853.0,1942,1 B.KHELNITSKOGO ST       IRKUTSK,"улица Богдана Хмельницкого, 1Б, Иркутск, Россия, 664003",52.283412,104.287487,0.01965919832,"603695,00",2,2,5,16,39,17,72,1,2,1,3,1,0,0,7.0
2783,858.0,1942,45 PLEKHANOVSKAYA         VORONEZH,"Плехановская улица, 45, Воронеж, Россия, 394030",51.671869,39.187118,0.02395904341,"1051995,00",8,4,1,1,7,1,9,2,2,2,1,0,0,0,2.0
2784,865.0,1942,57 VASILEVA STR.          BIYSK,"улица имени Героя Советского Союза Васильева, 57, Бийск, Алтайский край, Россия",52.509617,85.14791,0.08692267408,"183852,00",1,4,1,1,1,0,2,1,0,0,0,0,0,0,1.0
2785,866.0,1942,57 VASILEVA STR.          BIYSK,"улица имени Героя Советского Союза Васильева, 57, Бийск, Алтайский край, Россия",52.509617,85.14791,0.1054426903,"183852,00",1,4,1,1,1,0,2,1,0,0,0,0,0,0,1.0
2786,885.0,1942,133A MICHURINA STR.       SARATOV,"улица Мичурина, 133, Саратов, Россия",51.528088,46.045171,-0.0007181708651,"901361,00",5,6,0,3,21,7,31,4,2,2,1,1,0,1,8.0
2787,886.0,1942,133A MICHURINA STR.       SARATOV,"улица Мичурина, 133, Саратов, Россия",51.528088,46.045171,0.01123722023,"901361,00",5,6,0,3,21,7,31,4,2,2,1,1,0,1,8.0
2788,995.0,1942,3G LESKOVA STR.           MOSCOW,"улица Лескова, 3, Москва, Россия, 127349",55.899179,37.591512,0.05553918991,"13104177,00",5,6,3,1,3,2,6,0,2,0,0,0,0,0,8.0
2789,996.0,1942,3G LESKOVA STR.           MOSCOW,"улица Лескова, 3, Москва, Россия, 127349",55.899179,37.591512,0.05352257559,"13104177,00",5,6,3,1,3,2,6,0,2,0,0,0,0,0,8.0
2790,1022.0,1942,UL NEFTYANIKOV 19         NIZHNEVARTOV,"улица Нефтяников, 19, Нижневартовск, Ханты-Мансийский автономный округ, Россия, 628609",60.940634,76.577066,-0.09084157577,"283256,00",5,2,2,1,5,1,7,1,3,0,0,0,0,0,8.0
2791,1025.0,1942,PR KOSMONAVTOV 12B        KOROLEV,"проспект Космонавтов, 12, Королёв, Московская область, Россия, 141075",55.917213,37.866433,0.05887484136,"228095,00",3,7,6,0,4,2,6,0,1,0,0,0,0,0,1.0
2792,1046.0,1942,64 LIHACHEVSKIY AV.       DOLGOPRUDNIY,"Лихачёвский проспект, 64, Долгопрудный, Московская область, Россия, 141720",55.93127,37.494377,0.04950857591,"129402,00",3,3,3,1,3,3,7,0,1,0,0,1,0,0,6.0
2793,1049.0,1942,25 GAGARINA STR.          NIZHNEKAMSK,"улица Гагарина, 25, Нижнекамск, Республика Татарстан, Россия",55.648946,51.845512,0.02273616169,"241479,00",5,3,4,0,0,0,0,0,0,1,0,0,0,0,6.0
2794,1050.0,1942,10B PRIVOKZALNAYA         AZOV,"Привокзальная улица, 10, Азов, Ростовская область, Россия, 346782",47.099586,39.417051,0.02424573657,"80003,00",1,2,0,0,2,0,2,0,0,0,1,0,0,0,0.0
2795,1052.0,1942,84 SOVETSKAYA STR.        NOVOTROITSK,"Советская улица, 84, Новотроицк, Оренбургская область, Россия",51.194334,58.295595,-0.07383582877,"79887,00",3,4,5,1,4,0,5,1,1,0,0,0,0,0,7.0
2796,1056.0,1942,1 NOVOSMOLENSKAYA         S.-PETERSBUR,"Новосмоленская набережная, 1, Санкт-Петербург, Россия, 199397",59.949145,30.230878,0.009215348542,"5600044,00",4,7,2,1,10,1,12,1,1,0,1,0,0,0,18.0
2797,1063.0,1942,58/24 ROSTOVSKAYA STR     VORONEZH,"Ростовская улица, 58/24, Воронеж, Россия, 394074",51.603266,39.237936,-0.08593632131,"1051995,00",1,6,1,0,1,0,1,0,1,1,0,0,0,0,0.0
2798,1076.0,1942,25 MARSHA ZHUKOVA         OMSK,"улица Маршала Жукова, 25, Омск, Россия, 644024",54.984832,73.387346,0.05032054275,"1110836,00",0,0,4,1,11,4,16,2,0,2,0,1,0,0,1.0
2799,1077.0,1942,38 DAURSKAYA STR.         KAZAN,"Даурская улица, 38, Казань, Республика Татарстан, Россия, 420087",55.764141,49.174452,-0.09455949326,"1314685,00",3,10,0,2,7,1,10,0,1,0,0,0,0,0,4.0
2800,1079.0,1942,16 POBEDY AVE             VYBORG,"проспект Победы, 16, Выборг, Ленинградская область, Россия, 188800",60.697772,28.775994,-0.02436910826,"69875,00",2,8,3,2,6,0,8,0,1,2,0,0,0,0,5.0
2801,1080.0,1942,137 MENDELEEVA STR.       UFA,"улица Менделеева, 137, Уфа, Республика Башкортостан, Россия, 450022",54.713475,55.993582,-0.06557084538,"1167500,00",1,5,2,0,3,4,7,0,2,1,1,0,0,0,0.0
2802,1081.0,1942,14/4 LUKASHEVICHA STR     OMSK,"улица Лукашевича, 14/4, Омск, Россия, 644081",54.996619,73.274024,0.007896279069,"1110836,00",4,2,1,2,0,1,3,0,1,0,0,0,0,0,2.0
2803,1092.0,1942,35 TRAKTOVAYA STR.        IRKUTSK,"Трактовая улица, 35, Иркутск, Россия, 664014",52.329683,104.23614,-0.07115029594,"603695,00",0,0,11,0,0,0,0,0,0,0,0,0,0,0,1.0
2804,1093.0,1942,25 LENINA AVE             ORSK,"проспект Ленина, 25, микрорайон Новый город, Орск, Оренбургская область, Россия, 462419",51.228262,58.474657,-0.01137086093,"189195,00",4,2,2,0,8,2,10,1,3,0,0,1,0,0,3.0
2805,1103.0,1942,29-4 GARIBALDI STR.       MOSCOW,"улица Гарибальди, 29к4, Москва, Россия, 117418",55.669188,37.560107,0.02614755629,"13104177,00",6,4,2,0,8,7,15,1,1,2,0,0,0,0,7.0
2806,1106.0,1942,80 KOLSKIY AV.            MURMANSK,"Кольский проспект, 80, Мурманск, Россия, 183008",68.934527,33.109359,-0.02336985778,"266734,00",4,5,2,0,0,3,3,0,3,0,1,0,0,0,7.0
